# theta1,theta2 in radians, 100 Hz
-0.5921495812,1.3303304973
-0.5921495812,1.3303390567
-0.5921495812,1.3303476160
-0.5921495812,1.3303561753
-0.5921495812,1.3303647346
-0.5921495812,1.3303732939
-0.5921495812,1.3303818532
-0.5921495812,1.3303904125
-0.5921495812,1.3303989718
-0.5921495812,1.3304075312
-0.5921495812,1.3304160905
-0.5921495812,1.3304246498
-0.5921495812,1.3304332091
-0.5921495812,1.3304417684
-0.5921495812,1.3304503277
-0.5921495812,1.3304588870
-0.5921495812,1.3304674463
-0.5921495812,1.3304760057
-0.5921495812,1.3304845650
-0.5921495812,1.3304931243
-0.5921495812,1.3305016836
-0.5921495812,1.3305102429
-0.5921495812,1.3305188022
-0.5921495812,1.3305273615
-0.5921495812,1.3305359208
-0.5921495812,1.3305444802
-0.5921495812,1.3305530395
-0.5921495812,1.3305615988
-0.5921495812,1.3305701581
-0.5921495812,1.3305787174
-0.5921495812,1.3305872767
-0.5921495812,1.3305958360
-0.5921495812,1.3306043953
-0.5921495812,1.3306129547
-0.5921495812,1.3306215140
-0.5921495812,1.3306300733
-0.5921495812,1.3306386326
-0.5921495812,1.3306471919
-0.5921495812,1.3306557512
-0.5921495812,1.3306643105
-0.5921495812,1.3306728698
-0.5921495812,1.3306814292
-0.5921495812,1.3306899885
-0.5921495812,1.3306985478
-0.5921495812,1.3307071071
-0.5921495812,1.3307156664
-0.5921495812,1.3307242257
-0.5921495812,1.3307327850
-0.5921495812,1.3307413443
-0.5921495812,1.3307499037
-0.5921495812,1.3307584630
-0.5921495812,1.3307670223
-0.5921495812,1.3307755816
-0.5921495812,1.3307841409
-0.5921495812,1.3307927002
-0.5921495812,1.3308012595
-0.5921495812,1.3308098188
-0.5921495812,1.3308183782
-0.5921495812,1.3308269375
-0.5921495812,1.3308354968
-0.5921495812,1.3308440561
-0.5921495812,1.3308526154
-0.5921495812,1.3308611747
-0.5921495812,1.3308697340
-0.5921495812,1.3308782934
-0.5921495812,1.3308868527
-0.5921495812,1.3308954120
-0.5921495812,1.3309039713
-0.5921495812,1.3309125306
-0.5921495812,1.3309210899
-0.5921495812,1.3309296492
